period_end,county,state,state_code,median_ppsf,tax_burden,medianage,cost_of_living_rank,elementary_school_rating,middle_school_rating,high_school_rating,daily_cases,percentage_fully_vaccinated,risk_index,risk
2023-12-31,Fairbanks North Star Borough,Alaska,AK,158.38356880625452,5.1,34.0,50.0,9,5,4,27339.0,59.8,2.0,High
2023-12-31,Refugio County,Texas,TX,60.35467372249009,8.19,35.0,30.0,2,4,5,1765.0,54.0,2.0,High
2023-12-31,Washtenaw County,Michigan,MI,193.0643768310547,8.34,40.0,24.0,5,6,2,77293.0,71.0,3.0,Critical
2023-12-31,Effingham County,Georgia,GA,145.80838012695312,7.91,37.0,35.0,9,10,9,13177.0,38.5,1.0,Medium
2023-12-31,Hernando County,Florida,FL,164.04168624945044,6.97,42.0,45.0,4,3,5,41948.0,54.8,1.0,Medium
2023-12-31,Fayette County,Ohio,OH,119.74609375,8.96,39.0,16.0,5,1,4,7783.0,43.5,1.0,Medium
2023-12-31,Titus County,Texas,TX,-163.91294490499422,8.19,35.0,30.0,9,2,3,8632.0,39.1,1.0,Medium
2023-12-31,McDuffie County,Georgia,GA,131.0605960385692,7.91,37.0,35.0,5,9,7,5050.0,44.9,1.0,Medium
2023-12-31,Cherokee County,North Carolina,NC,172.66244537353515,8.07,39.0,34.0,6,1,7,7072.0,46.1,1.0,Medium
2023-12-31,Lehigh County,Pennsylvania,PA,166.1212173082764,8.46,41.0,23.0,3,10,7,89688.0,70.39999999999999,2.0,High
2023-12-31,Rains County,Texas,TX,191.33021251407263,8.19,35.0,30.0,7,10,1,1834.0,37.0,1.0,Medium
2023-12-31,Morrow County,Oregon,OR,156.51354243334208,8.29,39.0,27.0,6,3,2,2953.0,55.7,1.0,Medium
2023-12-31,Darlington County,South Carolina,SC,98.6275758743286,7.45,39.0,40.0,8,10,8,18885.0,48.7,0.0,Low
2023-12-31,Hamblen County,Tennessee,TN,122.71996733095877,5.74,39.0,49.0,2,4,3,19704.0,42.8,1.0,Medium
2023-12-31,Burke County,Georgia,GA,104.53272736369765,7.91,37.0,35.0,6,9,6,5295.0,56.99999999999999,1.0,Medium
2023-12-31,Coleman County,Texas,TX,40.92084906032974,8.19,35.0,30.0,5,2,4,1632.0,37.1,2.0,High
2023-12-31,Van Buren County,Michigan,MI,147.3111651611328,8.34,40.0,24.0,7,8,6,17038.0,57.2,1.0,Medium
2023-12-31,Caroline County,Maryland,MD,153.49105834960938,9.32,39.0,12.0,2,9,3,6061.0,57.1,1.0,Medium
2023-12-31,Macon County,North Carolina,NC,194.09469773058663,8.07,39.0,34.0,9,5,3,7853.0,58.8,3.0,Critical
2023-12-31,Gem County,Idaho,ID,256.8958984728293,7.88,36.0,36.0,4,6,10,3640.0,39.900000000000006,1.0,Medium
2023-12-31,Pawnee County,Oklahoma,OK,66.34633812321687,7.13,37.0,44.0,6,3,1,4100.0,49.3,0.0,Low
2023-12-31,Seminole County,Florida,FL,194.8261566162109,6.97,42.0,45.0,2,7,4,103512.0,61.9,1.0,Medium
2023-12-31,Daggett County,Utah,UT,230.8126995849609,8.29,31.0,27.0,6,6,8,151.0,66.5,0.0,Low
2023-12-31,Robertson County,Kentucky,KY,85.26465606689453,8.58,39.0,22.0,7,4,6,639.0,38.5,3.0,Critical
2023-12-31,Cape May County,New Jersey,NJ,432.77930114746096,9.98,40.0,7.0,5,10,10,21972.0,73.8,2.0,High
2023-12-31,Claiborne County,Mississippi,MS,48.94930171966553,8.99,38.0,15.0,4,1,10,2142.0,55.00000000000001,1.0,Medium
2023-12-31,Tyler County,Texas,TX,164.392578125,8.19,35.0,30.0,5,5,3,3387.0,36.5,1.0,Medium
2023-12-31,Darke County,Ohio,OH,107.826171875,8.96,39.0,16.0,9,2,4,12381.0,39.4,2.0,High
2023-12-31,Walla Walla County,Washington,WA,207.7845249176025,8.34,38.0,24.0,9,10,6,15712.0,63.5,2.0,High
2023-12-31,Simpson County,Mississippi,MS,92.6015625,8.99,38.0,15.0,1,10,8,7000.0,45.1,1.0,Medium
2023-12-31,Rockingham County,North Carolina,NC,113.271630859375,8.07,39.0,34.0,3,2,10,21955.0,50.9,1.0,Medium
2023-12-31,Peach County,Georgia,GA,101.85664240519206,7.91,37.0,35.0,9,7,8,6161.0,45.4,1.0,Medium
2023-12-31,Watonwan County,Minnesota,MN,75.49546945760085,9.99,38.0,6.0,4,3,6,2979.0,58.5,1.0,Medium
2023-12-31,Grainger County,Tennessee,TN,173.93124744308807,5.74,39.0,49.0,6,3,9,6779.0,49.1,2.0,High
2023-12-31,Dorchester County,Maryland,MD,146.77896362304688,9.32,39.0,12.0,4,7,4,7733.0,59.3,2.0,High
2023-12-31,Mason County,Michigan,MI,131.38869064331055,8.34,40.0,24.0,3,7,6,6749.0,60.6,1.0,Medium
2023-12-31,Iredell County,North Carolina,NC,167.83216857910156,8.07,39.0,34.0,10,9,4,48099.0,52.900000000000006,1.0,Medium
2023-12-31,Anderson County,Texas,TX,143.3561059194083,8.19,35.0,30.0,5,7,4,8483.0,39.6,0.0,Low
2023-12-31,Ingham County,Michigan,MI,106.52721405029295,8.34,40.0,24.0,1,1,4,64167.0,57.1,2.0,High
2023-12-31,Sandusky County,Ohio,OH,104.767578125,8.96,39.0,16.0,6,7,9,13901.0,52.7,1.0,Medium
2023-12-31,Pipestone County,Minnesota,MN,77.4404296875,9.99,38.0,6.0,1,1,8,1989.0,54.50000000000001,1.0,Medium
2023-12-31,Cass County,Missouri,MO,143.9144744873047,7.75,39.0,39.0,7,2,6,24967.0,51.7,4.0,Unknown
2023-12-31,Tift County,Georgia,GA,109.98828125,7.91,37.0,35.0,2,6,5,11555.0,40.3,1.0,Medium
2023-12-31,Harrison County,Mississippi,MS,120.76798346560132,8.99,38.0,15.0,9,2,8,53623.0,55.1,1.0,Medium
2023-12-31,Washington County,Nebraska,NE,150.37242126464844,9.01,37.0,14.0,4,4,8,4547.0,56.2,0.0,Low
2023-12-31,Chattooga County,Georgia,GA,102.58578664428931,7.91,37.0,35.0,6,4,10,6665.0,38.0,1.0,Medium
2023-12-31,Wabasha County,Minnesota,MN,136.8134765625,9.99,38.0,6.0,2,9,4,5589.0,73.5,2.0,High
2023-12-31,Johnson County,Arkansas,AR,97.19744031671326,8.8,38.0,20.0,8,9,5,6810.0,49.1,1.0,Medium
2023-12-31,Geauga County,Ohio,OH,142.84951782226562,8.96,39.0,16.0,10,2,10,16054.0,61.2,1.0,Medium
2023-12-31,Cassia County,Idaho,ID,154.83302001953126,7.88,36.0,36.0,3,6,1,5029.0,40.7,0.0,Low
2023-12-31,Butler County,Missouri,MO,83.54265229476096,7.75,39.0,39.0,1,1,1,10111.0,34.4,4.0,Unknown
2023-12-31,Blount County,Tennessee,TN,179.4414520263672,5.74,39.0,49.0,10,10,6,39108.0,52.2,1.0,Medium
2023-12-31,Barry County,Michigan,MI,153.95961535022266,8.34,40.0,24.0,4,1,6,14325.0,49.0,1.0,Medium
2023-12-31,Piscataquis County,Maine,ME,108.1214199538208,10.5,45.0,4.0,2,4,7,2994.0,61.2,2.0,High
2023-12-31,Bedford County,Tennessee,TN,170.39212936401367,5.74,39.0,49.0,8,8,10,14954.0,42.9,1.0,Medium
2023-12-31,Grayson County,Texas,TX,160.1735076904297,8.19,35.0,30.0,2,7,5,27100.0,45.0,0.0,Low
2023-12-31,Chester County,South Carolina,SC,123.86019897460938,7.45,39.0,40.0,1,4,10,10089.0,46.0,0.0,Low
2023-12-31,Stephenson County,Illinois,IL,68.431396484375,9.52,38.0,9.0,6,5,9,11489.0,60.9,1.0,Medium
2023-12-31,Lee County,Georgia,GA,79.79463958740234,7.91,37.0,35.0,3,1,3,7357.0,46.1,3.0,Critical
2023-12-31,Tillamook County,Oregon,OR,297.3125915527344,8.29,39.0,27.0,8,9,9,3684.0,64.4,2.0,High
2023-12-31,Ashley County,Arkansas,AR,7.092508787432136,8.8,38.0,20.0,4,2,5,5113.0,50.0,0.0,Low
2023-12-31,Winston County,Mississippi,MS,90.38958421450116,8.99,38.0,15.0,5,4,10,5220.0,47.9,2.0,High
2023-12-31,Lafayette County,Wisconsin,WI,94.56388943918137,8.89,40.0,17.0,6,7,10,3658.0,60.3,3.0,Critical
2023-12-31,Houston County,Georgia,GA,120.68787384033205,7.91,37.0,35.0,6,8,4,39362.0,50.5,1.0,Medium
2023-12-31,Surry County,Virginia,VA,141.72265625,7.86,38.0,37.0,1,5,4,1092.0,61.9,3.0,Critical
2023-12-31,Anoka County,Minnesota,MN,173.29915154041407,9.99,38.0,6.0,5,9,2,98593.0,59.3,2.0,High
2023-12-31,Rich County,Utah,UT,218.06045288085937,8.29,31.0,27.0,9,8,4,338.0,52.1,0.0,Low
2023-12-31,Olmsted County,Minnesota,MN,152.43902587890625,9.99,38.0,6.0,10,2,8,41340.0,76.8,3.0,Critical
2023-12-31,Hampton County,South Carolina,SC,86.5068359375,7.45,39.0,40.0,5,10,3,5009.0,63.9,2.0,High
2023-12-31,Iron County,Missouri,MO,76.89765435610116,7.75,39.0,39.0,1,10,1,2197.0,38.9,4.0,Unknown
2023-12-31,Cass County,Michigan,MI,133.67994911193847,8.34,40.0,24.0,3,2,5,11103.0,43.5,2.0,High
2023-12-31,Long County,Georgia,GA,117.5537109375,7.91,37.0,35.0,3,8,5,2783.0,21.3,2.0,High
2023-12-31,Muskogee County,Oklahoma,OK,94.88397216796876,7.13,37.0,44.0,1,4,8,19936.0,51.6,0.0,Low
2023-12-31,Mason County,Washington,WA,252.0064239501953,8.34,38.0,24.0,1,9,5,12333.0,61.0,1.0,Medium
2023-12-31,Power County,Idaho,ID,117.1474609375,7.88,36.0,36.0,8,9,6,1492.0,51.6,2.0,High
2023-12-31,Saguache County,Colorado,CO,215.7844412002196,8.31,37.0,26.0,4,3,6,1187.0,35.8,2.0,High
2023-12-31,Cass County,Minnesota,MN,173.2019500732422,9.99,38.0,6.0,7,9,8,7022.0,56.89999999999999,1.0,Medium
2023-12-31,Logan County,Arkansas,AR,77.99166582473377,8.8,38.0,20.0,9,8,8,5116.0,46.9,0.0,Low
2023-12-31,Madison County,Florida,FL,92.8829854935957,6.97,42.0,45.0,4,3,2,5821.0,46.0,1.0,Medium
2023-12-31,Adams County,Idaho,ID,277.3656005859375,7.88,36.0,36.0,1,2,3,700.0,43.9,1.0,Medium
2023-12-31,Routt County,Colorado,CO,545.1568829345703,8.31,37.0,26.0,5,7,8,6437.0,75.6,2.0,High
2023-12-31,Onondaga County,New York,NY,117.25624084472656,12.79,39.0,1.0,9,1,6,115777.0,73.4,3.0,Critical
2023-12-31,Carter County,Tennessee,TN,130.9234245825932,5.74,39.0,49.0,7,1,1,16476.0,40.400000000000006,1.0,Medium
2023-12-31,Pine County,Minnesota,MN,142.80028396606446,9.99,38.0,6.0,6,3,10,7018.0,48.9,2.0,High
2023-12-31,Lander County,Nevada,NV,149.1050599654027,8.23,38.0,29.0,3,2,8,1178.0,40.400000000000006,1.0,Medium
2023-12-31,St. Francois County,Missouri,MO,112.4255599975586,7.75,39.0,39.0,7,6,6,19070.0,43.5,4.0,Unknown
2023-12-31,Roseau County,Minnesota,MN,104.478515625,9.99,38.0,6.0,1,10,6,4468.0,51.5,1.0,Medium
2023-12-31,Bowie County,Texas,TX,135.716796875,8.19,35.0,30.0,4,10,9,20105.0,39.4,1.0,Medium
2023-12-31,Drew County,Arkansas,AR,94.45748958261628,8.8,38.0,20.0,7,8,6,4680.0,48.0,0.0,Low
2023-12-31,Kootenai County,Idaho,ID,288.6115417480469,7.88,36.0,36.0,9,10,5,41946.0,46.2,1.0,Medium
2023-12-31,Gilpin County,Colorado,CO,298.9609375,8.31,37.0,26.0,5,9,6,952.0,58.1,2.0,High
2023-12-31,Piatt County,Illinois,IL,105.11922963460286,9.52,38.0,9.0,4,8,9,4449.0,62.0,3.0,Critical
2023-12-31,Powhatan County,Virginia,VA,195.9886150451838,7.86,38.0,37.0,2,3,2,5132.0,57.3,2.0,High
2023-12-31,Livingston County,Illinois,IL,75.8669662475586,9.52,38.0,9.0,5,9,5,10732.0,50.7,2.0,High
2023-12-31,Bond County,Illinois,IL,88.67446294456659,9.52,38.0,9.0,8,3,10,4332.0,55.1,2.0,High
2023-12-31,White County,Arkansas,AR,100.89317321777344,8.8,38.0,20.0,10,4,9,22075.0,44.3,1.0,Medium
2023-12-31,Washington County,New York,NY,117.49422569274904,12.79,39.0,1.0,9,8,9,12179.0,66.5,2.0,High
2023-12-31,Alleghany County,North Carolina,NC,141.9832226406761,8.07,39.0,34.0,9,7,2,2949.0,58.4,1.0,Medium
2023-12-31,Cass County,Texas,TX,132.3785356144399,8.19,35.0,30.0,1,3,10,7221.0,35.3,1.0,Medium
2023-12-31,Adams County,Colorado,CO,235.1990203857422,8.31,37.0,26.0,3,3,2,134711.0,68.10000000000001,2.0,High
2023-12-31,Mecosta County,Michigan,MI,123.456787109375,8.34,40.0,24.0,10,7,9,8648.0,41.9,1.0,Medium
2023-12-31,Morgan County,Tennessee,TN,104.82099075959376,5.74,39.0,49.0,8,7,9,6188.0,51.7,2.0,High
2023-12-31,Jim Wells County,Texas,TX,76.80616757469878,8.19,35.0,30.0,5,4,8,11257.0,53.900000000000006,1.0,Medium
2023-12-31,Citrus County,Florida,FL,139.14937045380793,6.97,42.0,45.0,4,9,10,29524.0,56.2,1.0,Medium
2023-12-31,Washington County,Colorado,CO,116.11066105159988,8.31,37.0,26.0,5,6,6,1060.0,30.9,2.0,High
2023-12-31,Cass County,Iowa,IA,79.08487701416016,9.26,38.0,13.0,3,5,10,2958.0,58.1,1.0,Medium
2023-12-31,Sullivan County,New Hampshire,NH,161.08078796386718,6.84,43.0,46.0,3,4,10,9296.0,,2.0,High
2023-12-31,Leon County,Texas,TX,215.4249134055281,8.19,35.0,30.0,3,5,3,3718.0,35.9,1.0,Medium
2023-12-31,Maverick County,Texas,TX,86.55459870901542,8.19,35.0,30.0,9,9,8,20812.0,94.3,1.0,Medium
2023-12-31,Freeborn County,Minnesota,MN,89.1179216003418,9.99,38.0,6.0,8,5,10,9101.0,57.6,2.0,High
2023-12-31,Cheyenne County,Colorado,CO,44.73584469609092,8.31,37.0,26.0,1,10,4,321.0,33.1,0.0,Low
2023-12-31,Maury County,Tennessee,TN,200.5604248046875,5.74,39.0,49.0,2,10,6,28995.0,64.3,1.0,Medium
2023-12-31,Humphreys County,Tennessee,TN,120.38960830688475,5.74,39.0,49.0,4,3,8,4840.0,41.4,0.0,Low
2023-12-31,Liberty County,Georgia,GA,114.86750869750976,7.91,37.0,35.0,8,9,9,12339.0,61.7,1.0,Medium
2023-12-31,Pushmataha County,Oklahoma,OK,66.49778638295844,7.13,37.0,44.0,7,3,9,2661.0,36.1,0.0,Low
2023-12-31,Pepin County,Wisconsin,WI,114.2179718017578,8.89,40.0,17.0,7,3,8,1968.0,49.7,1.0,Medium
2023-12-31,Box Elder County,Utah,UT,188.28941345214844,8.29,31.0,27.0,8,2,5,14073.0,52.0,1.0,Medium
2023-12-31,Colleton County,South Carolina,SC,169.6747283935547,7.45,39.0,40.0,3,7,1,8849.0,48.4,2.0,High
2023-12-31,Putnam County,Georgia,GA,182.21857604980468,7.91,37.0,35.0,6,1,3,4491.0,43.2,1.0,Medium
2023-12-31,Santa Cruz County,California,CA,664.2066650390625,9.48,37.0,10.0,8,1,1,50036.0,75.1,2.0,High
2023-12-31,Montgomery County,Indiana,IN,92.32372174944196,8.15,38.0,33.0,6,8,2,10666.0,45.6,1.0,Medium
2023-12-31,Kent County,Michigan,MI,169.6754074378476,8.34,40.0,24.0,8,10,4,166659.0,61.3,1.0,Medium
2023-12-31,McCulloch County,Texas,TX,84.39793103961696,8.19,35.0,30.0,10,1,10,1301.0,38.5,2.0,High
2023-12-31,Rutherford County,Tennessee,TN,194.77520751953125,5.74,39.0,49.0,6,5,3,95710.0,54.2,1.0,Medium
2023-12-31,Susquehanna County,Pennsylvania,PA,89.62102309285683,8.46,41.0,23.0,2,4,6,7878.0,41.5,2.0,High
2023-12-31,Garfield County,Utah,UT,324.9709176794204,8.29,31.0,27.0,7,3,8,924.0,57.2,1.0,Medium
2023-12-31,Jasper County,South Carolina,SC,141.10968017578125,7.45,39.0,40.0,6,9,2,5889.0,37.3,0.0,Low
2023-12-31,Palm Beach County,Florida,FL,245.18878173828125,6.97,42.0,45.0,3,5,5,367127.0,66.10000000000001,0.0,Low
2023-12-31,Schley County,Georgia,GA,69.10143497709305,7.91,37.0,35.0,8,4,2,1167.0,34.8,2.0,High
2023-12-31,Carroll County,Georgia,GA,138.43822061691088,7.91,37.0,35.0,9,10,6,23773.0,37.8,1.0,Medium
2023-12-31,Troup County,Georgia,GA,114.77433013916016,7.91,37.0,35.0,10,5,8,15437.0,36.9,2.0,High
2023-12-31,Haskell County,Oklahoma,OK,94.3322189379888,7.13,37.0,44.0,2,7,1,2776.0,41.2,1.0,Medium
2023-12-31,Stonewall County,Texas,TX,428.5714416503906,8.19,35.0,30.0,8,6,4,357.0,40.400000000000006,2.0,High
2023-12-31,Montgomery County,Kentucky,KY,112.13134863054438,8.58,39.0,22.0,10,6,6,7576.0,46.6,3.0,Critical
2023-12-31,Columbia County,Georgia,GA,131.87107841491698,7.91,37.0,35.0,5,7,8,35969.0,50.6,1.0,Medium
2023-12-31,Winona County,Minnesota,MN,119.88212667877087,9.99,38.0,6.0,7,1,3,12750.0,64.9,2.0,High
2023-12-31,Catawba County,North Carolina,NC,156.208984375,8.07,39.0,34.0,9,3,10,47491.0,54.1,1.0,Medium
2023-12-31,Newton County,Arkansas,AR,50.26290436284928,8.8,38.0,20.0,8,9,5,1718.0,33.800000000000004,0.0,Low
2023-12-31,Charles County,Maryland,MD,185.44764709472656,9.32,39.0,12.0,7,9,1,28096.0,70.19999999999999,2.0,High
2023-12-31,Allegany County,New York,NY,59.14133959662331,12.79,39.0,1.0,5,4,5,8972.0,44.3,1.0,Medium
2023-12-31,New Kent County,Virginia,VA,172.26580810546875,7.86,38.0,37.0,10,5,8,4630.0,65.5,2.0,High
2023-12-31,Early County,Georgia,GA,39.80204323359898,7.91,37.0,35.0,2,9,3,2762.0,48.9,1.0,Medium
2023-12-31,Jefferson County,Colorado,CO,271.6266394725044,8.31,37.0,26.0,10,7,8,123718.0,77.4,3.0,Critical
2023-12-31,Kewaunee County,Wisconsin,WI,131.5546875,8.89,40.0,17.0,9,1,7,5838.0,52.2,2.0,High
2023-12-31,Sanilac County,Michigan,MI,103.57142639160156,8.34,40.0,24.0,2,3,7,8684.0,42.6,2.0,High
2023-12-31,Lee County,Florida,FL,217.5205535888672,6.97,42.0,45.0,10,9,5,189184.0,61.8,3.0,Critical
2023-12-31,Auglaize County,Ohio,OH,109.12658343106524,8.96,39.0,16.0,10,10,6,11577.0,39.5,0.0,Low
2023-12-31,Franklin County,Maine,ME,104.23156838781917,10.5,45.0,4.0,3,2,6,5718.0,61.8,2.0,High
2023-12-31,LaSalle County,Illinois,IL,105.57432556152344,9.52,38.0,9.0,2,7,9,29012.0,58.2,2.0,High
2023-12-31,Dakota County,Minnesota,MN,173.548828125,9.99,38.0,6.0,4,3,5,110296.0,69.5,2.0,High
2023-12-31,Tipton County,Indiana,IN,99.1553530400306,8.15,38.0,33.0,3,1,6,3522.0,45.1,1.0,Medium
2023-12-31,Lincoln County,Missouri,MO,153.63446853637694,7.75,39.0,39.0,7,2,5,15127.0,39.0,4.0,Unknown
2023-12-31,Garvin County,Oklahoma,OK,64.4289779663086,7.13,37.0,44.0,5,4,8,7030.0,46.3,2.0,High
2023-12-31,Okeechobee County,Florida,FL,168.8861083984375,6.97,42.0,45.0,4,5,6,10616.0,46.3,2.0,High
2023-12-31,Coffee County,Georgia,GA,108.97435760498048,7.91,37.0,35.0,7,2,7,11189.0,37.2,1.0,Medium
2023-12-31,Morgan County,Colorado,CO,169.52789306640625,8.31,37.0,26.0,10,6,10,5644.0,48.3,1.0,Medium
2023-12-31,Perry County,Missouri,MO,113.481743264716,7.75,39.0,39.0,2,4,7,4989.0,39.6,4.0,Unknown
2023-12-31,Campbell County,Kentucky,KY,148.47407775878906,8.58,39.0,22.0,2,7,7,24661.0,63.7,1.0,Medium
2023-12-31,Seminole County,Georgia,GA,147.80861808776856,7.91,37.0,35.0,9,5,10,2172.0,45.5,1.0,Medium
2023-12-31,Kanabec County,Minnesota,MN,144.4892578125,9.99,38.0,6.0,3,2,2,3501.0,42.9,3.0,Critical
2023-12-31,Yates County,New York,NY,163.19518293853434,12.79,39.0,1.0,9,8,7,3448.0,53.0,3.0,Critical
2023-12-31,Albany County,New York,NY,154.2207794189453,12.79,39.0,1.0,3,8,8,59804.0,74.5,3.0,Critical
2023-12-31,Latimer County,Oklahoma,OK,77.5968242159588,7.13,37.0,44.0,9,1,3,2268.0,34.4,0.0,Low
2023-12-31,Washington County,Rhode Island,RI,259.6916534423828,9.69,40.0,8.0,2,10,2,32667.0,78.10000000000001,3.0,Critical
2023-12-31,Cumberland County,New Jersey,NJ,129.1360626220703,9.98,40.0,7.0,10,8,6,39554.0,52.5,2.0,High
2023-12-31,Columbia County,Washington,WA,146.93820190429688,8.34,38.0,24.0,8,5,4,608.0,46.1,0.0,Low
2023-12-31,Barnwell County,South Carolina,SC,107.205078125,7.45,39.0,40.0,1,3,4,5812.0,55.900000000000006,0.0,Low
2023-12-31,Trumbull County,Ohio,OH,89.53907478332519,8.96,39.0,16.0,6,2,3,41604.0,54.8,1.0,Medium
2023-12-31,Coal County,Oklahoma,OK,61.845536702023615,7.13,37.0,44.0,4,10,4,1673.0,40.7,3.0,Critical
2023-12-31,Kingfisher County,Oklahoma,OK,117.20651264080698,7.13,37.0,44.0,9,8,9,4165.0,47.6,1.0,Medium
2023-12-31,Shelby County,Kentucky,KY,143.3915252685547,8.58,39.0,22.0,8,6,2,13271.0,46.8,1.0,Medium
2023-12-31,Union County,New Jersey,NJ,300.93101733093624,9.98,40.0,7.0,7,3,3,145851.0,71.2,2.0,High
2023-12-31,Kodiak Island Borough,Alaska,AK,215.681640625,5.1,34.0,50.0,9,5,10,4952.0,65.0,2.0,High
2023-12-31,Anson County,North Carolina,NC,89.748046875,8.07,39.0,34.0,5,5,9,6532.0,46.8,0.0,Low
2023-12-31,Jefferson County,West Virginia,WV,149.29834411621093,8.84,43.0,18.0,7,7,5,14225.0,63.2,1.0,Medium
2023-12-31,Washington County,Oregon,OR,289.9848563245749,8.29,39.0,27.0,3,3,4,85814.0,76.1,2.0,High
2023-12-31,Essex County,Vermont,VT,112.53258943732637,10.75,43.0,3.0,1,9,6,1285.0,57.3,2.0,High
2023-12-31,Stone County,Arkansas,AR,122.30801513671877,8.8,38.0,20.0,2,1,2,2912.0,36.3,1.0,Medium
2023-12-31,Milam County,Texas,TX,137.400390625,8.19,35.0,30.0,4,6,5,4927.0,45.8,2.0,High
2023-12-31,Gilliam County,Oregon,OR,122.1630859375,8.29,39.0,27.0,5,3,8,283.0,45.0,0.0,Low
2023-12-31,Lee County,South Carolina,SC,143.3017578125,7.45,39.0,40.0,5,8,1,4251.0,47.8,1.0,Medium
2023-12-31,Cook County,Georgia,GA,98.48000927335028,7.91,37.0,35.0,8,4,7,4900.0,41.0,1.0,Medium
2023-12-31,Jenkins County,Georgia,GA,83.48468851373764,7.91,37.0,35.0,3,8,7,1500.0,37.8,0.0,Low
2023-12-31,Bollinger County,Missouri,MO,86.26797523498536,7.75,39.0,39.0,8,1,8,2589.0,33.1,4.0,Unknown
2023-12-31,Toombs County,Georgia,GA,75.57137269635972,7.91,37.0,35.0,10,6,10,7086.0,41.9,1.0,Medium
2023-12-31,Louisa County,Virginia,VA,188.84682357788083,7.86,38.0,37.0,4,5,4,6645.0,59.2,2.0,High
2023-12-31,Wilson County,Tennessee,TN,202.6210021972656,5.74,39.0,49.0,7,9,10,41643.0,53.3,1.0,Medium
2023-12-31,Northumberland County,Virginia,VA,176.56805419921875,7.86,38.0,37.0,5,9,3,2169.0,67.4,1.0,Medium
2023-12-31,Pickaway County,Ohio,OH,149.05148315429688,8.96,39.0,16.0,9,1,10,17520.0,50.6,1.0,Medium
2023-12-31,Franklin County,Arkansas,AR,139.69921875,8.8,38.0,20.0,6,7,3,3810.0,48.5,1.0,Medium
2023-12-31,Franklin County,Vermont,VT,174.8511962890625,10.75,43.0,3.0,9,4,2,9718.0,72.5,3.0,Critical
2023-12-31,Bryan County,Georgia,GA,148.69956970214844,7.91,37.0,35.0,5,2,1,9131.0,53.900000000000006,1.0,Medium
2023-12-31,Lewis County,New York,NY,95.88666534423828,12.79,39.0,1.0,5,8,9,6196.0,52.1,2.0,High
2023-12-31,Anne Arundel County,Maryland,MD,220.14675903320312,9.32,39.0,12.0,9,10,2,89835.0,76.7,2.0,High
2023-12-31,Polk County,Tennessee,TN,155.11124251275578,5.74,39.0,49.0,10,1,5,4732.0,41.3,1.0,Medium
2023-12-31,Perry County,Tennessee,TN,123.404296875,5.74,39.0,49.0,6,5,7,2329.0,41.0,0.0,Low
2023-12-31,Jefferson County,Alabama,AL,130.05686268356666,7.45,39.0,40.0,8,9,1,184654.0,57.99999999999999,1.0,Medium
2023-12-31,Iowa County,Wisconsin,WI,145.0458257190221,8.89,40.0,17.0,10,8,7,5256.0,68.8,1.0,Medium
2023-12-31,Colorado County,Texas,TX,131.31214904785156,8.19,35.0,30.0,9,1,3,3797.0,52.900000000000006,1.0,Medium
2023-12-31,Clay County,Texas,TX,534.7593383789062,8.19,35.0,30.0,9,1,2,2074.0,46.6,1.0,Medium
2023-12-31,Martin County,Florida,FL,239.71927491592228,6.97,42.0,45.0,1,4,3,30347.0,63.5,1.0,Medium
2023-12-31,Clay County,Kentucky,KY,88.2412109375,8.58,39.0,22.0,5,8,3,7863.0,44.4,1.0,Medium
2023-12-31,Vance County,North Carolina,NC,111.66698455810548,8.07,39.0,34.0,9,7,8,11837.0,57.6,1.0,Medium
2023-12-31,Warren County,Iowa,IA,199.1142578125,9.26,38.0,13.0,10,5,6,12494.0,59.9,1.0,Medium
2023-12-31,Montgomery County,Iowa,IA,58.58765011669431,9.26,38.0,13.0,4,10,1,2208.0,56.39999999999999,0.0,Low
2023-12-31,Nicholas County,Kentucky,KY,80.29600524902344,8.58,39.0,22.0,3,7,8,2052.0,53.0,3.0,Critical
2023-12-31,Lincoln County,Wisconsin,WI,94.89721908569337,8.89,40.0,17.0,4,10,7,7021.0,55.400000000000006,2.0,High
2023-12-31,Bayfield County,Wisconsin,WI,144.734122467041,8.89,40.0,17.0,8,10,8,3305.0,81.8,2.0,High
2023-12-31,Nassau County,Florida,FL,179.74972534179688,6.97,42.0,45.0,8,7,10,21710.0,57.49999999999999,1.0,Medium
2023-12-31,Yavapai County,Arizona,AZ,273.7693426557454,8.19,38.0,30.0,1,3,8,47893.0,46.6,1.0,Medium
2023-12-31,King George County,Virginia,VA,165.79549115276677,7.86,38.0,37.0,10,5,8,5011.0,64.2,2.0,High
2023-12-31,Wilkes County,Georgia,GA,88.3333325958252,7.91,37.0,35.0,6,3,3,2245.0,48.0,0.0,Low
2023-12-31,Etowah County,Alabama,AL,93.10914642333984,7.45,39.0,40.0,1,9,8,28752.0,41.0,1.0,Medium
2023-12-31,Karnes County,Texas,TX,89.74420166015625,8.19,35.0,30.0,7,2,2,5585.0,57.6,3.0,Critical
2023-12-31,Washita County,Oklahoma,OK,87.21442413330078,7.13,37.0,44.0,9,2,4,2626.0,39.2,0.0,Low
2023-12-31,Ashland County,Ohio,OH,117.94435119628906,8.96,39.0,16.0,6,1,6,11967.0,43.2,1.0,Medium
2023-12-31,Davis County,Utah,UT,210.19488744213828,8.29,31.0,27.0,3,4,8,100190.0,66.7,1.0,Medium
2023-12-31,Fannin County,Georgia,GA,218.9690093994141,7.91,37.0,35.0,2,7,7,5128.0,41.9,2.0,High
